cross_track_error,reached_goal,collision,reward,timesteps,duration,progress,pathlength
0.0,0.0,1.0,-1078.1340375954426,9.0,9.0,0.7964,0.0
0.0,1.0,0.0,737.9008282555415,40.0,40.0,1.0308,0.0
0.0,1.0,0.0,901.3467838447159,13.0,13.0,1.0085,0.0
0.0,1.0,0.0,826.6482483539351,30.0,30.0,1.0457,0.0
0.0,1.0,0.0,921.1603805831174,12.0,12.0,1.0475,0.0
0.0,0.0,1.0,-1096.0610827769349,12.0,12.0,0.6726,0.0
0.0,0.0,1.0,-1148.30784473415,20.0,20.0,0.9732,0.0
0.0,0.0,1.0,-1104.079765052639,12.0,12.0,0.7862,0.0
0.0,1.0,0.0,884.202772740153,19.0,19.0,1.0311,0.0
0.0,1.0,0.0,908.3608498250537,15.0,15.0,1.0415,0.0
0.0,1.0,0.0,920.045675668329,11.0,11.0,1.0804,0.0
0.0,0.0,1.0,-1070.686399513296,8.0,8.0,0.6968,0.0
0.0,0.0,1.0,-1093.4994903505403,11.0,11.0,0.6671,0.0
0.0,1.0,0.0,760.8855967993827,44.0,44.0,1.0116,0.0
0.0,0.0,1.0,-1065.3210000023084,8.0,8.0,0.7685,0.0
0.0,0.0,1.0,-1129.3958198205678,16.0,16.0,0.8054,0.0
0.0,1.0,0.0,843.6082631575512,31.0,31.0,1.0176,0.0
0.0,0.0,1.0,-1153.3951156465232,17.0,17.0,0.6465,0.0
0.0,1.0,0.0,846.6598863786994,32.0,32.0,1.0154,0.0
0.0,0.0,1.0,-1123.059269943104,18.0,18.0,0.9657,0.0
0.0,1.0,0.0,864.8084953743042,19.0,19.0,1.0034,0.0
0.0,1.0,0.0,840.6498615279913,26.0,26.0,1.0316,0.0
0.0,1.0,0.0,877.548950055932,16.0,16.0,1.0198,0.0
0.0,1.0,0.0,866.6418847173113,21.0,21.0,1.0605,0.0
0.0,1.0,1.0,-1199.7002551365938,34.0,34.0,1.0033,0.0
0.0,0.0,1.0,-1067.7660812214576,8.0,8.0,0.744,0.0
0.0,0.0,1.0,-1089.2042304454371,11.0,11.0,0.7397,0.0
0.0,0.0,1.0,-1089.0252715212966,10.0,10.0,0.7295,0.0
0.0,1.0,0.0,884.1496360374299,17.0,17.0,1.0314,0.0
0.0,0.0,1.0,-1180.4007299702607,31.0,31.0,0.808,0.0
0.0,0.0,1.0,-1076.8636632549185,10.0,10.0,0.7408,0.0
0.0,1.0,0.0,847.5953520072064,21.0,21.0,1.0021,0.0
0.0,1.0,0.0,863.6159354926178,20.0,20.0,1.0388,0.0
0.0,1.0,0.0,890.8505653009368,21.0,21.0,1.0393,0.0
0.0,1.0,0.0,850.651315619484,26.0,26.0,1.039,0.0
0.0,0.0,1.0,-1124.6979898202353,13.0,13.0,0.6437,0.0
0.0,1.0,0.0,867.236489269407,24.0,24.0,1.0588,0.0
0.0,1.0,0.0,868.3582509741926,20.0,20.0,1.015,0.0
0.0,1.0,0.0,897.3284100772506,14.0,14.0,1.0418,0.0
0.0,1.0,0.0,831.3408828399448,29.0,29.0,1.0058,0.0
0.0,1.0,0.0,842.6008146135745,24.0,24.0,1.0272,0.0
0.0,1.0,0.0,837.2088635191204,25.0,25.0,1.0076,0.0
0.0,1.0,0.0,917.5242407731793,12.0,12.0,1.0182,0.0
0.0,1.0,0.0,852.3371702889647,22.0,22.0,1.047,0.0
0.0,0.0,1.0,-1356.1918491259535,39.0,39.0,0.5852,0.0
0.0,1.0,0.0,800.8117419610921,34.0,34.0,1.025,0.0
0.0,1.0,0.0,711.3523522286475,45.0,45.0,1.0377,0.0
0.0,0.0,1.0,-1099.6092543402317,11.0,11.0,0.667,0.0
0.0,1.0,0.0,861.2016821270024,20.0,20.0,1.0087,0.0
0.0,1.0,0.0,870.2401550225719,20.0,20.0,1.024,0.0
0.0,1.0,0.0,729.5435910380463,43.0,43.0,1.0649,0.0
0.0,0.0,1.0,-1080.2872505462556,10.0,10.0,0.8218,0.0
0.0,0.0,1.0,-1187.7237160349493,33.0,33.0,0.9853,0.0
0.0,1.0,0.0,741.6532160010906,44.0,44.0,1.0044,0.0
0.0,0.0,1.0,-1074.027256275356,9.0,9.0,0.7403,0.0
0.0,1.0,0.0,892.7476759622765,17.0,17.0,1.0223,0.0
0.0,1.0,0.0,854.1171238279,29.0,29.0,1.0166,0.0
0.0,0.0,1.0,-1089.1242879554798,10.0,10.0,0.6586,0.0
0.0,0.0,1.0,-1337.119848983512,45.0,45.0,0.8714,0.0
0.0,1.0,0.0,901.7052228083015,14.0,14.0,1.0135,0.0
0.0,1.0,0.0,871.5649518801748,18.0,18.0,1.0339,0.0
0.0,1.0,0.0,837.0029620187464,29.0,29.0,1.0385,0.0
0.0,1.0,0.0,903.8177254805244,13.0,13.0,1.0052,0.0
0.0,0.0,1.0,-1098.9091026377234,11.0,11.0,0.678,0.0
0.0,1.0,0.0,839.4958912522775,30.0,30.0,1.0402,0.0
0.0,0.0,1.0,-1154.9527825684827,20.0,20.0,0.6883,0.0
0.0,0.0,1.0,-1120.2194888925756,15.0,15.0,0.7911,0.0
0.0,1.0,0.0,880.147612037463,20.0,20.0,1.024,0.0
0.0,0.0,1.0,-1100.1950108053009,14.0,14.0,0.9608,0.0
0.0,1.0,0.0,814.3004699065445,29.0,29.0,1.0223,0.0
0.0,0.0,1.0,-1108.9555721064849,13.0,13.0,0.6243,0.0
0.0,1.0,0.0,826.0022658337026,26.0,26.0,1.013,0.0
0.0,1.0,0.0,883.5421223261907,21.0,21.0,1.0049,0.0
0.0,1.0,0.0,889.8517757769984,20.0,20.0,1.0192,0.0
0.0,0.0,1.0,-1123.2410967246194,16.0,16.0,0.8167,0.0
0.0,1.0,0.0,868.3125925135416,20.0,20.0,1.0466,0.0
0.0,1.0,0.0,791.0816589395503,32.0,32.0,1.0713,0.0
0.0,1.0,0.0,881.7113400421972,16.0,16.0,1.0276,0.0
0.0,0.0,1.0,-1123.9960986815463,16.0,16.0,0.8211,0.0
0.0,1.0,0.0,859.5039486939318,19.0,19.0,1.0468,0.0
0.0,0.0,1.0,-1087.5757323118441,11.0,11.0,0.742,0.0
0.0,1.0,0.0,898.2237164056845,15.0,15.0,1.0386,0.0
0.0,0.0,1.0,-1103.805356029776,15.0,15.0,0.9241,0.0
0.0,0.0,1.0,-1072.2158505130174,9.0,9.0,0.7204,0.0
0.0,1.0,0.0,807.0569924845166,37.0,37.0,1.0108,0.0
0.0,1.0,0.0,902.6480433830711,14.0,14.0,1.0014,0.0
0.0,0.0,1.0,-1214.3892155745946,30.0,30.0,0.8168,0.0
0.0,0.0,1.0,-1178.5934221640114,20.0,20.0,0.66,0.0
0.0,1.0,0.0,804.9727256326331,28.0,28.0,1.0524,0.0
0.0,1.0,0.0,807.4151353561924,35.0,35.0,1.0183,0.0
0.0,1.0,0.0,811.4160784713359,27.0,27.0,1.0307,0.0
0.0,1.0,0.0,807.343837530922,28.0,28.0,1.0069,0.0
0.0,0.0,1.0,-1093.8065758515195,12.0,12.0,0.7934,0.0
0.0,0.0,1.0,-1096.082856307203,11.0,11.0,0.6924,0.0
0.0,0.0,1.0,-1082.2331667130466,10.0,10.0,0.7577,0.0
0.0,0.0,1.0,-1101.3684096049035,11.0,11.0,0.6853,0.0
0.0,0.0,1.0,-1089.710438679578,11.0,11.0,0.7447,0.0
0.0,1.0,0.0,878.5124226472728,20.0,20.0,1.0371,0.0
0.0,1.0,0.0,855.1994137511181,24.0,24.0,1.0271,0.0
0.0,1.0,1.0,-1226.6427218429017,50.0,50.0,1.0011,0.0
0.0,0.0,1.0,-1077.9573964282129,9.0,9.0,0.7297,0.0
0.0,0.0,1.0,-1095.6880824779926,11.0,11.0,0.7128,0.0
0.0,1.0,0.0,877.1847473229228,17.0,17.0,1.018,0.0
0.0,1.0,0.0,878.0460826086606,18.0,18.0,1.0191,0.0
0.0,1.0,0.0,842.8126305446208,27.0,27.0,1.024,0.0
0.0,1.0,0.0,743.0739789364321,41.0,41.0,1.0295,0.0
0.0,1.0,0.0,780.1589332826018,35.0,35.0,1.0251,0.0
0.0,1.0,0.0,805.031848108661,28.0,28.0,1.0224,0.0
0.0,0.0,1.0,-1083.3314119673769,10.0,10.0,0.7834,0.0
0.0,1.0,0.0,832.8830999687759,26.0,26.0,1.0397,0.0
0.0,0.0,1.0,-1158.1008401815516,20.0,20.0,0.7248,0.0
0.0,1.0,0.0,923.4905780420982,11.0,11.0,1.0363,0.0
0.0,1.0,0.0,839.6259748432607,29.0,29.0,1.0095,0.0
0.0,0.0,1.0,-1092.49735485854,13.0,13.0,0.8163,0.0
0.0,1.0,0.0,847.6374894316332,26.0,26.0,1.0188,0.0
0.0,0.0,1.0,-1112.5633553932043,19.0,19.0,0.9984,0.0
0.0,1.0,0.0,765.4798126232736,42.0,42.0,1.0203,0.0
0.0,0.0,1.0,-1101.0325525006865,14.0,14.0,0.8536,0.0
0.0,1.0,0.0,880.8631601828141,20.0,20.0,1.0767,0.0
0.0,1.0,0.0,779.5438110768761,39.0,39.0,1.0349,0.0
0.0,0.0,1.0,-1133.125359087414,23.0,23.0,0.9079,0.0
0.0,0.0,1.0,-1134.7666307337877,19.0,19.0,0.9575,0.0
0.0,1.0,0.0,611.8999085245397,61.0,61.0,1.0513,0.0
0.0,1.0,0.0,867.3080574390816,19.0,19.0,1.0538,0.0
0.0,0.0,1.0,-1123.9812919777376,21.0,21.0,0.9656,0.0
0.0,0.0,1.0,-1212.2340678390826,34.0,34.0,0.9165,0.0
0.0,1.0,0.0,830.1637062650232,35.0,35.0,1.0417,0.0
0.0,0.0,1.0,-1144.1875636240554,22.0,22.0,0.995,0.0
0.0,1.0,0.0,759.2511480569066,36.0,36.0,1.0496,0.0
0.0,1.0,0.0,881.3376299238817,16.0,16.0,1.009,0.0
0.0,1.0,0.0,806.3597176930183,30.0,30.0,1.047,0.0
0.0,1.0,0.0,899.9984022633706,15.0,15.0,1.0099,0.0
0.0,1.0,0.0,786.5370148256144,38.0,38.0,1.0152,0.0
0.0,0.0,1.0,-1113.3735982177004,12.0,12.0,0.6411,0.0
0.0,1.0,0.0,866.3555852257903,20.0,20.0,1.0045,0.0
0.0,1.0,0.0,693.1391403998434,49.0,49.0,1.0269,0.0
0.0,0.0,1.0,-1165.7178889791105,28.0,28.0,0.9337,0.0
0.0,1.0,0.0,893.5133200624981,19.0,19.0,1.0003,0.0
0.0,0.0,1.0,-1130.3540558973195,17.0,17.0,0.808,0.0
0.0,0.0,1.0,-1086.0936595256428,10.0,10.0,0.8045,0.0
0.0,0.0,1.0,-1219.0254826691125,30.0,30.0,0.8102,0.0
0.0,0.0,1.0,-1088.2214501591877,12.0,12.0,0.7548,0.0
0.0,1.0,0.0,900.1724824897667,14.0,14.0,1.0214,0.0
0.0,1.0,0.0,922.6667343296347,11.0,11.0,1.009,0.0
0.0,1.0,0.0,804.5909008812512,32.0,32.0,1.0036,0.0
0.0,1.0,0.0,672.1154401081935,57.0,57.0,1.0452,0.0
0.0,1.0,0.0,814.564557777986,28.0,28.0,1.017,0.0
0.0,0.0,1.0,-1084.4590849016083,10.0,10.0,0.8372,0.0
0.0,0.0,1.0,-1249.0578717459705,42.0,42.0,0.9953,0.0
0.0,0.0,1.0,-1177.176009929784,18.0,18.0,0.6602,0.0
0.0,1.0,0.0,885.6952894110024,17.0,17.0,1.0285,0.0
0.0,1.0,0.0,838.8780984070455,23.0,23.0,1.0013,0.0
0.0,1.0,0.0,863.3914841242427,19.0,19.0,1.0309,0.0
0.0,1.0,0.0,875.2017636013059,21.0,21.0,1.0168,0.0
0.0,0.0,1.0,-1087.854181811267,10.0,10.0,0.7111,0.0
0.0,1.0,0.0,833.0149555698946,32.0,32.0,1.0193,0.0
0.0,1.0,0.0,834.762499054202,33.0,33.0,1.048,0.0
0.0,1.0,0.0,888.3143516870316,17.0,17.0,1.0187,0.0
0.0,1.0,0.0,891.8931381675575,17.0,17.0,1.0661,0.0
0.0,0.0,1.0,-1089.3409534476186,11.0,11.0,0.7746,0.0
0.0,1.0,0.0,856.7699611318617,25.0,25.0,1.0466,0.0
0.0,0.0,1.0,-1091.440127927869,10.0,10.0,0.6945,0.0
0.0,1.0,0.0,886.6074533915257,18.0,18.0,1.0467,0.0
0.0,1.0,0.0,829.1449596763154,27.0,27.0,1.0394,0.0
0.0,1.0,0.0,877.2978921502443,19.0,19.0,1.0446,0.0
0.0,1.0,0.0,853.0513444464409,21.0,21.0,1.0013,0.0
0.0,1.0,0.0,847.71164866754,23.0,23.0,1.0272,0.0
0.0,1.0,1.0,-1150.6525606236912,22.0,22.0,1.0131,0.0
0.0,1.0,0.0,813.2621607956403,27.0,27.0,1.0482,0.0
0.0,0.0,1.0,-1136.8496652017839,16.0,16.0,0.8118,0.0
0.0,1.0,0.0,792.3282946270549,37.0,37.0,1.0698,0.0
0.0,1.0,0.0,869.0648108127236,19.0,19.0,1.0104,0.0
0.0,0.0,1.0,-1090.0439955848774,11.0,11.0,0.8077,0.0
0.0,1.0,0.0,830.619065380565,21.0,21.0,1.0507,0.0
0.0,1.0,0.0,905.6826124874914,14.0,14.0,1.0045,0.0
0.0,0.0,1.0,-1117.6221136209876,17.0,17.0,0.9754,0.0
0.0,1.0,0.0,704.9754285247324,45.0,45.0,1.0395,0.0
0.0,1.0,0.0,877.6199993752267,18.0,18.0,1.0068,0.0
0.0,1.0,0.0,860.6648695343263,21.0,21.0,1.0308,0.0
0.0,1.0,0.0,898.7427746358043,17.0,17.0,1.0018,0.0
0.0,1.0,0.0,768.4155772747122,51.0,51.0,1.0315,0.0
0.0,0.0,1.0,-1086.171001177146,10.0,10.0,0.7906,0.0
0.0,1.0,0.0,682.7187103753681,53.0,53.0,1.0712,0.0
0.0,1.0,0.0,881.0478469998395,17.0,17.0,1.041,0.0
0.0,0.0,1.0,-1251.0556763695527,49.0,49.0,0.8501,0.0
0.0,0.0,1.0,-1131.473362695415,20.0,20.0,0.7789,0.0
0.0,1.0,0.0,774.6754190358658,40.0,40.0,1.019,0.0
0.0,1.0,0.0,777.6125878229801,38.0,38.0,1.0235,0.0
0.0,1.0,0.0,848.4163520839498,23.0,23.0,1.0216,0.0
0.0,1.0,0.0,700.5450547305725,47.0,47.0,1.0081,0.0
0.0,0.0,1.0,-1186.449978388059,25.0,25.0,0.7878,0.0
0.0,0.0,1.0,-1200.1866549953247,34.0,34.0,0.9951,0.0
0.0,1.0,0.0,827.5256824787828,28.0,28.0,1.0209,0.0
0.0,0.0,1.0,-1345.1497296572877,37.0,37.0,0.6479,0.0
0.0,1.0,0.0,872.3331634381859,20.0,20.0,1.076,0.0
0.0,1.0,0.0,877.313849320986,22.0,22.0,1.0195,0.0
0.0,1.0,0.0,896.1420345332918,15.0,15.0,1.0206,0.0
0.0,1.0,0.0,913.6219452422775,13.0,13.0,1.0309,0.0
0.0,0.0,1.0,-1127.5491963970037,20.0,20.0,0.9562,0.0
0.0,1.0,0.0,889.860112521544,20.0,20.0,1.0323,0.0
0.0,0.0,1.0,-1192.9500934680336,26.0,26.0,0.7917,0.0
0.0,0.0,1.0,-1088.0211301796255,10.0,10.0,0.7287,0.0
0.0,0.0,1.0,-1128.0403899800108,23.0,23.0,0.9919,0.0
0.0,0.0,1.0,-1086.5669955849578,10.0,10.0,0.7291,0.0
0.0,1.0,0.0,893.3365863340529,16.0,16.0,1.0269,0.0
0.0,0.0,1.0,-1117.5574983142544,19.0,19.0,0.9322,0.0
0.0,1.0,0.0,788.7130718930182,27.0,27.0,1.0186,0.0
0.0,1.0,0.0,773.7129439335163,39.0,39.0,1.0118,0.0
0.0,0.0,1.0,-1121.1098437685714,19.0,19.0,0.8599,0.0
0.0,1.0,0.0,872.9621182510695,19.0,19.0,1.0029,0.0
0.0,0.0,1.0,-1114.3340196652473,16.0,16.0,0.8212,0.0
0.0,1.0,0.0,923.6388370018994,12.0,12.0,1.0158,0.0
0.0,0.0,1.0,-1091.7919058005705,10.0,10.0,0.6704,0.0
0.0,0.0,1.0,-1179.4975371915157,23.0,23.0,0.806,0.0
0.0,1.0,0.0,854.5128650465124,24.0,24.0,1.0292,0.0
0.0,0.0,1.0,-1132.6507472946091,16.0,16.0,0.7325,0.0
0.0,0.0,1.0,-1123.4018990927061,16.0,16.0,0.9679,0.0
0.0,1.0,0.0,879.1237443318723,21.0,21.0,1.0641,0.0
0.0,0.0,1.0,-1111.3843186430724,18.0,18.0,0.9075,0.0
0.0,0.0,1.0,-1111.979587798955,14.0,14.0,0.7327,0.0
0.0,1.0,0.0,905.8370513319821,14.0,14.0,1.0275,0.0
0.0,1.0,0.0,760.921220855862,40.0,40.0,1.0022,0.0
0.0,0.0,1.0,-1107.7363452229,14.0,14.0,0.8449,0.0
0.0,0.0,1.0,-1087.764705885072,11.0,11.0,0.733,0.0
0.0,0.0,1.0,-1197.879282291722,33.0,33.0,0.9443,0.0
0.0,1.0,0.0,888.0765335099416,16.0,16.0,1.0163,0.0
0.0,1.0,0.0,874.2293478426368,19.0,19.0,1.0692,0.0
0.0,1.0,0.0,826.4791410623264,27.0,27.0,1.0485,0.0
0.0,1.0,0.0,888.2254704537879,18.0,18.0,1.0096,0.0
0.0,1.0,0.0,840.4219109718231,24.0,24.0,1.017,0.0
0.0,1.0,0.0,896.8334089792156,15.0,15.0,1.0754,0.0
0.0,0.0,1.0,-1156.084138897977,21.0,21.0,0.842,0.0
0.0,1.0,0.0,832.4815433622452,23.0,23.0,1.0064,0.0
0.0,0.0,1.0,-1093.0670531461521,10.0,10.0,0.6508,0.0
0.0,1.0,0.0,918.1628810997983,12.0,12.0,1.0146,0.0
0.0,1.0,0.0,844.2631343632718,34.0,34.0,1.0188,0.0
0.0,0.0,1.0,-1103.1007310431075,11.0,11.0,0.7305,0.0
0.0,1.0,0.0,821.050445846554,32.0,32.0,1.0067,0.0
0.0,1.0,0.0,879.057028435062,20.0,20.0,1.0141,0.0
0.0,0.0,1.0,-1136.3688605110005,16.0,16.0,0.6905,0.0
0.0,1.0,0.0,762.0365372107195,39.0,39.0,1.0099,0.0
0.0,1.0,0.0,912.2363371607609,16.0,16.0,1.0015,0.0
0.0,1.0,1.0,-1155.605123094458,27.0,27.0,1.0043,0.0
0.0,0.0,1.0,-1111.4368382659015,14.0,14.0,0.913,0.0
0.0,0.0,1.0,-1184.6074800492772,22.0,22.0,0.6742,0.0
0.0,0.0,1.0,-1186.117157082977,25.0,25.0,0.8343,0.0
0.0,0.0,1.0,-1074.5771401814811,8.0,8.0,0.6851,0.0
0.0,0.0,1.0,-1124.2409799857376,21.0,21.0,0.9094,0.0
0.0,0.0,1.0,-1148.6682633442063,20.0,20.0,0.8266,0.0
0.0,1.0,0.0,869.8290590435005,20.0,20.0,1.0338,0.0
0.0,0.0,1.0,-1070.5153504220818,8.0,8.0,0.758,0.0
0.0,0.0,1.0,-1086.2799776458278,10.0,10.0,0.749,0.0
0.0,1.0,0.0,886.342022525823,20.0,20.0,1.0019,0.0
0.0,0.0,1.0,-1112.9655072778087,12.0,12.0,0.6616,0.0
0.0,0.0,1.0,-1217.1303472307548,26.0,26.0,0.9313,0.0
0.0,1.0,0.0,900.2656054399614,16.0,16.0,1.0074,0.0
0.0,1.0,0.0,884.5295334969077,17.0,17.0,1.0403,0.0
0.0,0.0,1.0,-1177.5086452618677,24.0,24.0,0.9746,0.0
0.0,1.0,0.0,891.5003434392681,17.0,17.0,1.0176,0.0
0.0,1.0,0.0,840.4175194319959,22.0,22.0,1.0146,0.0
0.0,1.0,0.0,874.8852640853546,19.0,19.0,1.027,0.0
0.0,1.0,0.0,921.4511431583047,11.0,11.0,1.0174,0.0
0.0,1.0,0.0,814.8647791658608,29.0,29.0,1.0476,0.0
0.0,0.0,1.0,-1132.688718457172,18.0,18.0,0.8442,0.0
0.0,1.0,0.0,885.5003951032872,16.0,16.0,1.0214,0.0
0.0,1.0,0.0,923.0465474121984,11.0,11.0,1.0311,0.0
0.0,0.0,1.0,-1096.1893892771352,11.0,11.0,0.7625,0.0
0.0,0.0,1.0,-1106.2900395628021,14.0,14.0,0.9298,0.0
0.0,1.0,0.0,844.3696734891287,26.0,26.0,1.0336,0.0
0.0,0.0,1.0,-1120.8186952159174,18.0,18.0,0.9527,0.0
0.0,1.0,0.0,798.7804849308645,29.0,29.0,1.0544,0.0
0.0,1.0,0.0,897.7046057985332,16.0,16.0,1.0176,0.0
0.0,1.0,0.0,822.3438930101568,28.0,28.0,1.0021,0.0
0.0,0.0,1.0,-1231.2411723203054,34.0,34.0,0.7575,0.0
0.0,1.0,0.0,857.652767833534,25.0,25.0,1.0133,0.0
0.0,1.0,0.0,868.4660597957451,20.0,20.0,1.0047,0.0
0.0,1.0,0.0,879.4714727929803,18.0,18.0,1.0153,0.0
0.0,1.0,0.0,802.5673350604629,30.0,30.0,1.0258,0.0
0.0,0.0,1.0,-1187.557778177144,28.0,28.0,0.8295,0.0
0.0,0.0,1.0,-1113.4112207693822,13.0,13.0,0.7457,0.0
0.0,0.0,1.0,-1134.7997186829257,15.0,15.0,0.6471,0.0
0.0,1.0,0.0,734.0163924892045,38.0,38.0,1.0257,0.0
0.0,0.0,1.0,-1125.0389946983146,13.0,13.0,0.6295,0.0
0.0,1.0,0.0,827.2095723240265,28.0,28.0,1.075,0.0
0.0,0.0,1.0,-1120.5321745454744,21.0,21.0,0.9932,0.0
0.0,0.0,1.0,-1139.1555448261784,19.0,19.0,0.791,0.0
0.0,1.0,0.0,788.9770572598935,39.0,39.0,1.0258,0.0
0.0,1.0,0.0,882.9278498705432,17.0,17.0,1.0242,0.0
0.0,1.0,0.0,923.2663313532371,11.0,11.0,1.0328,0.0
0.0,1.0,0.0,801.9028968492142,33.0,33.0,1.0463,0.0
0.0,1.0,0.0,841.7485852821974,22.0,22.0,1.0333,0.0
0.0,1.0,0.0,844.3819101319964,24.0,24.0,1.0036,0.0
0.0,1.0,0.0,859.2822020392032,22.0,22.0,1.0181,0.0
0.0,1.0,0.0,839.7825731393576,24.0,24.0,1.0246,0.0
0.0,0.0,1.0,-1108.5241773243367,13.0,13.0,0.7499,0.0
0.0,1.0,0.0,890.0374358496617,15.0,15.0,1.0296,0.0
0.0,1.0,0.0,785.3013583456066,39.0,39.0,1.0049,0.0
0.0,0.0,1.0,-1110.569808575179,16.0,16.0,0.9854,0.0
0.0,1.0,0.0,736.3930965709078,43.0,43.0,1.0513,0.0
0.0,0.0,1.0,-1080.5635325792082,9.0,9.0,0.7916,0.0
0.0,1.0,0.0,879.9401883636926,20.0,20.0,1.0175,0.0
0.0,1.0,0.0,736.4565733150883,41.0,41.0,1.0093,0.0
0.0,0.0,1.0,-1087.5968199536248,10.0,10.0,0.7686,0.0
0.0,0.0,1.0,-1075.5967096355193,9.0,9.0,0.8511,0.0
0.0,1.0,1.0,-1151.9786555132841,25.0,25.0,1.0458,0.0
0.0,1.0,0.0,837.9219492548875,28.0,28.0,1.054,0.0
0.0,0.0,1.0,-1189.224998613317,34.0,34.0,0.9744,0.0
0.0,1.0,0.0,831.3678295153754,28.0,28.0,1.0146,0.0
0.0,1.0,0.0,857.2585904861395,22.0,22.0,1.058,0.0
0.0,1.0,0.0,910.0164109117126,12.0,12.0,1.0328,0.0
0.0,0.0,1.0,-1205.7988097981715,29.0,29.0,0.8297,0.0
0.0,1.0,0.0,781.9091992545129,34.0,34.0,1.0425,0.0
0.0,1.0,0.0,906.7723566637537,14.0,14.0,1.0141,0.0
0.0,1.0,0.0,749.5573022678404,43.0,43.0,1.0538,0.0
0.0,1.0,0.0,791.9379090227679,28.0,28.0,1.0062,0.0
0.0,1.0,0.0,878.3792622720127,22.0,22.0,1.016,0.0
0.0,0.0,1.0,-1117.8683267981316,14.0,14.0,0.7991,0.0
0.0,0.0,1.0,-1101.351671017952,11.0,11.0,0.6598,0.0
0.0,1.0,0.0,855.9622029165806,21.0,21.0,1.0601,0.0
0.0,0.0,1.0,-1131.5495791853205,13.0,13.0,0.4611,0.0
0.0,1.0,0.0,903.0539678610911,15.0,15.0,1.0222,0.0
0.0,0.0,1.0,-1074.6922465040434,8.0,8.0,0.6752,0.0
0.0,1.0,0.0,788.3674490673038,43.0,43.0,1.0303,0.0
0.0,1.0,0.0,852.1413346987097,19.0,19.0,1.0639,0.0
0.0,1.0,0.0,858.9393000066951,23.0,23.0,1.0103,0.0
0.0,1.0,0.0,866.8646171392722,17.0,17.0,1.0025,0.0
0.0,0.0,1.0,-1105.7094688852435,12.0,12.0,0.76,0.0
0.0,1.0,0.0,879.3737037737277,17.0,17.0,1.0402,0.0
0.0,1.0,0.0,847.7244105722945,27.0,27.0,1.0256,0.0
0.0,1.0,0.0,833.4174000563465,29.0,29.0,1.0128,0.0
0.0,1.0,0.0,806.4129401871328,31.0,31.0,1.0347,0.0
0.0,1.0,0.0,871.2052707678258,21.0,21.0,1.0112,0.0
0.0,1.0,0.0,777.5562956119566,36.0,36.0,1.012,0.0
0.0,1.0,0.0,915.8685727884244,13.0,13.0,1.0043,0.0
0.0,1.0,0.0,890.0864370669597,16.0,16.0,1.0156,0.0
0.0,0.0,1.0,-1065.8907406620287,8.0,8.0,0.7555,0.0
0.0,1.0,0.0,868.3876032941469,19.0,19.0,1.0404,0.0
0.0,1.0,0.0,856.2583758338844,22.0,22.0,1.0091,0.0
0.0,1.0,0.0,896.7208701132414,15.0,15.0,1.0047,0.0
0.0,0.0,1.0,-1076.1833535841256,9.0,9.0,0.7018,0.0
0.0,0.0,1.0,-1107.3015723062385,13.0,13.0,0.9648,0.0
0.0,0.0,1.0,-1060.2166016077435,7.0,7.0,0.6981,0.0
0.0,1.0,0.0,905.3974585705046,15.0,15.0,1.0221,0.0
0.0,0.0,1.0,-1119.8828240579228,16.0,16.0,0.9875,0.0
0.0,1.0,0.0,901.258759313286,15.0,15.0,1.0623,0.0
0.0,1.0,0.0,898.7504714839522,15.0,15.0,1.0331,0.0
0.0,1.0,0.0,812.0534929743372,32.0,32.0,1.0022,0.0
0.0,0.0,1.0,-1102.3593156639533,15.0,15.0,0.8463,0.0
0.0,0.0,1.0,-1110.1270504106765,15.0,15.0,0.8986,0.0
0.0,0.0,1.0,-1116.0462805257498,19.0,19.0,0.9621,0.0
0.0,0.0,1.0,-1136.2027863775436,18.0,18.0,0.7695,0.0
0.0,1.0,0.0,882.0713425208977,18.0,18.0,1.0055,0.0
0.0,1.0,0.0,876.4905526873915,23.0,23.0,1.0316,0.0
0.0,1.0,0.0,875.2768515755718,19.0,19.0,1.0138,0.0
0.0,0.0,1.0,-1079.260228481094,9.0,9.0,0.7607,0.0
0.0,0.0,1.0,-1077.621560348523,9.0,9.0,0.7766,0.0
0.0,1.0,0.0,843.6753244744009,26.0,26.0,1.0082,0.0
0.0,0.0,1.0,-1096.0155107414785,12.0,12.0,0.7931,0.0
0.0,1.0,0.0,859.3197149111004,24.0,24.0,1.0233,0.0
0.0,1.0,0.0,807.590153008611,32.0,32.0,1.0017,0.0
0.0,1.0,0.0,906.3684434631451,17.0,17.0,1.0397,0.0
0.0,0.0,1.0,-1075.1827333228205,9.0,9.0,0.8094,0.0
0.0,0.0,1.0,-1202.1280362896898,22.0,22.0,0.5971,0.0
0.0,1.0,0.0,902.2851179464826,15.0,15.0,1.0108,0.0
0.0,0.0,1.0,-1112.1658446542644,14.0,14.0,0.8504,0.0
0.0,1.0,0.0,865.8208916081526,27.0,27.0,1.0132,0.0
0.0,1.0,0.0,826.1353298804249,26.0,26.0,1.0538,0.0
0.0,0.0,1.0,-1067.662514991067,8.0,8.0,0.7027,0.0
0.0,1.0,0.0,909.9359590090783,14.0,14.0,1.0259,0.0
0.0,1.0,0.0,829.3200610960249,26.0,26.0,1.0206,0.0
0.0,1.0,0.0,874.3818888886045,21.0,21.0,1.0204,0.0
